yacht_id,cold_recommendations
a42597da-a7b4-40f3-9edc-6e2b2e4d6f4c,"['fdf36ea6-fee7-4c99-955e-701e129bb59d', 'b1ef8c90-60ae-4b08-9148-adb0f5f5304a', '91ff2b31-0df3-41ee-809f-234f4c595f6a', '656379c1-fc57-4b93-94a6-3edef3d515c1', '1fb7fa86-48e0-4184-bccd-bc3801f7bed8', 'b39d95c3-e7c8-49cf-b11f-d72a461b2c1d', '688a6341-4078-49ef-96c4-fed3d1046945', '802ff9bb-ba65-489f-af3e-88601a627018', '63fddf50-ca71-4fee-bbed-4fb3eeda03e0', 'c07f811a-6a79-4473-be47-2e78650d919b', '88178f94-ca29-4d73-b741-05d8b285319f']"
ceb14bcb-9a3e-4ce4-b54a-e77ffda51f4a,"['792d63ed-8970-4b8c-b50f-3753ada00863', '34181854-b466-423a-9599-f3e2ad9f04d4', '8ad82cce-4ea3-43ce-b7d4-3b2534c2ebe3', 'fe62623f-31f5-4a66-b266-68ba714ea5f3', '4b85288a-e948-4b64-80bd-49f6831c4cb5', '5f442f68-f38a-4492-989d-c8596f189ddc', '9f23f67a-706f-4f39-b597-c5073c9a3b8c', 'd99c7c75-15eb-4803-b2c8-58a3e83d2dc4', '6a4bbff6-4987-4055-b58e-9a1fe0f7aa7f', 'be17ec4f-8c8b-44a3-a726-3c625a8d113c', '7bedb0ec-b97c-4c7c-8fc9-c44f8c0b71d2']"
e4100046-558b-4920-b8a5-969d4161e29c,"['67ff299a-1220-46cc-b6bd-7d83a919ba0b', '7c038f86-0b9a-45a5-af50-87dca4ec9555', 'ed93ab25-9f66-4ed1-bd01-b75d117e29db', '48231e0f-a5f8-4339-807f-c82ad1da9e7c', '5c61daed-e2f2-401f-8c41-ff2c3b8a05a8', '48eb101c-d149-4316-b9c9-5925126903e3', '99ea604b-b65d-434a-be25-e38bbd692ff8', 'ed03dcef-07ce-46cc-9d92-168412a66ac2', '26fe5251-cf89-4e17-b5af-6694b9599c7d', 'f330b39e-cc41-4f78-9ff0-debae05e03be', '7bedb0ec-b97c-4c7c-8fc9-c44f8c0b71d2']"
ee7842e5-3d7d-482b-bf43-0c0e2b89b84d,"['c89dfbf9-4d2e-4afe-bca8-1c04010f849f', '1e22d50f-0e8e-4df1-8cde-342135867737', 'f1782345-0136-4fa6-9e43-570dae7e91e3', '8e4a03fa-f8fc-4bf6-9269-0b3e5e6c050a', 'c52efb44-0dc4-4430-b690-e870e08146c4', '267b579e-7591-40eb-9ca1-078ba1e527ea', 'e1d3e261-5dcc-4b75-93be-ae8d46a2c146', '601f1f28-bb6b-40bf-b970-d25b4e07c76a', 'dfac5419-a317-4bab-997a-44d6ec3d3d6d', '5c5ee6c3-1d82-46ad-8687-303b24c4bde8', 'b10cfa15-bfaa-4f9a-8ec9-9e86f8607288']"
e0e983f3-1f50-4964-817e-5cfc6b3403e5,"['229c4c5e-df8f-414d-8bf0-cf93a1f152b7', 'f6b46ddd-ae01-45f1-bd77-cbfd96a61495', '0792416d-3eb9-408a-8eae-c8e910a8b565', '9ba2f53a-edb8-48db-af87-f15519dab3d6', 'e0616754-a66b-4588-ba89-674abdb979ed', '1833bea6-1bd5-480f-a62f-f093de234405', 'c01af8c1-3e1c-4473-9472-045b0d9cae24', 'ddcd6bac-243c-4ff8-94e2-cf926869dc17', '06b410e1-2017-40e5-b4fe-f157ed856d36', 'cc044403-2f5c-43ba-9cc2-42fc096ce8dc', '03fdb343-0673-437b-b913-86ed180992b6']"
09205d81-61d5-43e7-8916-1231e6dfe437,"['aede3d83-184e-49a4-9c2e-d458ca865900', '1392e786-d3bf-4353-9305-dc253adccfde', '2a0cc0b7-bf29-45b4-a869-0b5bc3c6a816', '1a0d8e1d-98cd-42e8-b9d8-0f4c8503df5d', '67c9425e-3b5a-4c02-8d92-54dcaa91076d', '66bf8e08-2605-4362-9e6a-f0d0db5ea726', 'ec480e3b-4f05-48d5-b4c8-5b981c1818c7', 'd2485812-8fb8-4899-820a-831c294cfc4c', '717d3440-93fd-497c-8744-3f7f16815ce5', '108e1a08-db54-4742-bb21-178a9a820f62', '62feeedd-ebc5-4912-8b70-94337c92d557']"
492234ab-0a23-4107-a3d2-d2035883276a,"['15ade41b-5d76-4196-8dbe-d5014824f089', '20060a17-fbd6-46e8-b858-e4ab31e45c0b', '8268a379-def3-4309-b42b-c85572569327', 'cfe9fe13-5791-428c-be01-532a538d1242', 'c4c221dd-cce8-4a5a-8131-4692adbb98b9', '6f5769f4-a9a5-458c-be6a-d1179c923f8f', '5d47f829-07b5-434f-a083-e30b037134ff', '27c66b19-4ce9-4616-9d88-ef04d0662409', '6cb23742-83f0-4c30-bad4-7e1ded918759', '402f1f8c-83fa-4cb0-879e-235506321662', '6efedb68-7a7a-4aa4-891c-f2bd40ecd7ff']"
008467dc-bbba-467b-b005-08988a6f7c51,"['f34cea6a-6219-4c9e-9a6b-46ae1cf55c71', '5bb97082-207c-4578-9f83-8b32b42a7254', '35047ca5-21f0-4fea-acce-231cba71cfcb', '33cf4d67-ed61-4e70-9808-f65bdc697f5e', '67ae8e09-c18c-42a1-b83d-f8372b548300', '306781fb-d563-4d0c-9aae-3e7e394d2492', '3556313c-cc41-412b-862a-7bc7be5a0ad0', '0984ec8c-6fcc-4fdb-9369-852eebee4f9d', 'eb578f30-22ab-4939-97cb-dcfcbcd03e1b', '8c76bc39-4711-4b8a-afd0-7f80e8087c52', 'a28a38b1-778a-4078-9bac-219dd8a131d7']"
c85302fb-bf48-490c-92df-dd70799deadc,"['3fe67557-b2d3-47c5-a81c-185add6c750e', '2c0bb7f1-a78a-4042-aca6-76ff1e3c8180', '81367dcf-b207-4d2a-ad59-f77f12305f06', '6d58ef0d-9e0a-49af-af12-e3bbb46650a4', 'cbe6f680-6698-4ab8-9ed4-dd8822bbf8e2', '36590669-c55d-4b21-882b-e646c0b2c58b', 'd5d96665-80a4-485f-a97c-3a283200341a', '0defe3b8-3957-4ef6-8a81-665bbbc27d4d', '5b6d85b7-427e-436a-9a34-250debc062ba', '5ec30939-e062-46f4-9e70-6003e1e2476d', '8d573c69-41e1-4e3e-8045-604ca7f00483']"
0681bd57-c571-4835-b826-6b4e69aeb847,"['bbb17c16-eef3-4d07-8414-94e104bdea6d', '02205045-be5d-4464-8f6d-2c76d504ec93', '3c902f8c-b254-4e14-b9bd-4c844beaea30', 'af6d6b4e-5fd4-4b47-b5e3-a75eedcd2d8c', 'ad8d7149-62e7-448e-b7f9-f98b8c8e6514', '045b757b-7f44-4abf-9d8a-c9d035cd6f65', 'e9c96408-263f-4fe4-8938-58deb8d15b44', 'e8634d1c-15c9-4714-8118-7b280f974b44', '0f5fc3e3-724a-47ad-a38c-2cdefa0483e1', 'fc3f6ec7-ed92-4513-a258-cfbf9f784021', 'cbfcf55d-5048-4edb-894d-f4439ae9d68b']"
256b47a7-4838-4812-9cf9-327d56afb1ba,"['51e73621-c8e2-4766-966f-3645200c339d', 'bede383e-d33a-418a-a658-c2c6907e2d32', '0523c79b-b0fc-4130-a254-972a0e43a16f', '6aaefb9c-fc4f-4073-837c-702afef3e15e', '91c694d8-a0d3-48f8-860c-26d66b9c5b38', '5905c6db-a6fd-40ca-a911-2e4ef7cdaa06', 'f2553a23-84b3-434d-a187-4d64ecb18141', '4bdd35b3-d2b4-4f31-9fe7-f81cd5f27b7b', '3d14ae02-265b-4c69-8833-418df2d44b29', '12143031-79a7-412a-b174-bbef0288cbec', '0ec7d7ec-5cf9-436a-b2a3-39d50dffb7ab']"
6cfb1b1a-4dce-4932-8eed-8865a7306254,"['d6a05295-fe15-4f09-be30-2114afa7546a', 'e9ee4dc0-4de0-4d5f-819b-0b2d65ec9fbe', '217b0775-bfe6-4ce5-a9bc-718127d6bb62', '772145c1-621c-438b-be2e-6aed2d819daf', 'd96c9d50-0833-46cb-a953-bdc87f80636c', '252d8966-2b85-4f38-b7f9-4041e5e5b6f7', '0732d48c-143a-4209-b20e-f43b42833f41', '2c6eee32-3fbd-4e74-b4e2-935600fa8879', '5126a9fa-b0d3-46b3-9065-f7d6ced07557', 'f1508fff-2d10-4493-b337-b51b37c8545d', 'a591030b-a1cc-4fec-8a71-1ea34f1abfa8']"
90726b48-8b37-47c4-940e-08a8120d3f22,"['c963be88-0f0f-493b-8a87-b7c4487a708f', '627c03b5-a319-4c1f-bea2-618c0a9cd756', '0e93f79b-cfdb-44cb-885c-b3345420f72d', '359e794e-f9db-4677-8076-8e92a3514ece', 'dbefc03b-da24-48b1-bd4d-55883c212736', '67a23fc7-1328-42e5-98b2-bf8b25febff2', '7e51b474-a7f3-41cf-9e6e-f042e455bf8e', 'dfbed126-037a-4d12-9b07-9e750b782654', '8819a0f9-ceb8-4621-881c-d348b909a887', '1a55960e-f016-4949-9129-5574e63dc731', '1c6110b7-0c2f-4eb9-a68b-1673eca4b25f']"
274f5712-8314-46c9-81ea-d569515ebe37,"['186391d7-5eac-4755-928f-b6827929e606', 'b9caab64-776d-42ea-ae2e-5a228b338789', '0b3343a0-6ba9-49f7-ae12-641b4ca33514', 'c5bd8fc5-7b3c-4801-85ee-36587a2c0ae2', '18ed9fbd-ca4b-4717-a316-10fa402a9be0', '5465cbac-85c3-4530-a31d-6eb27911b3df', '0cb38639-3d63-4f43-ae2f-99ef9a662f5a', '0a8c584e-3b4c-4ac2-9b7e-befd94553594', '4e8ba2b6-1127-4aa7-b5c4-d062446f1649', 'b08a35d2-d258-464a-bbad-19740195d609', 'a4c59e24-7f6c-4e96-b952-18825c506c04']"
1cb8f0bf-de7c-4a51-b69a-827c43d48577,"['db483a11-f493-414e-965b-3642c5f9b961', 'f6a70b5b-2ffa-4cd7-b133-335e587fab8a', 'd09e3aa1-f824-449c-9784-fce0150a3801', '9e1a0f1e-b66f-43b7-a2f2-474ba4239917', 'df53d016-510a-4cdb-bbcd-4135de5456b1', '8be49e34-4061-4553-80a3-e5c6d1a06ea8', 'f9a12940-03aa-48f8-9543-fa8ca7725459', '0d08a132-ab08-4795-ba7b-ab430cec1a77', '8b616b25-3339-4144-8d10-d39b948c4bc6', 'bf55bae5-0f4a-48ee-b033-aeb5e4726b57', 'e7e0547f-9a21-4935-9680-0b64dc074ce5']"
6f7c3808-19f5-4fd2-a2fa-8fce19d87f33,"['3dacf65f-2b81-4a2a-aa81-70e91ce7afdb', '5bb97082-207c-4578-9f83-8b32b42a7254', '1b236417-f9d8-43bc-9f74-351984b6cd6d', '4888819c-6c1f-45dc-9f2a-10af68b5fda0', '33cf4d67-ed61-4e70-9808-f65bdc697f5e', 'a5d36d18-5010-4526-b288-fd2215e7813d', 'ae47e5b2-66a0-4ab2-890e-35e58fd1faed', '3136791b-da45-4d5b-a5c1-88eea4e4f115', '306781fb-d563-4d0c-9aae-3e7e394d2492', '67ae8e09-c18c-42a1-b83d-f8372b548300', '76dbe3f2-296c-4ec2-b69a-79133f32c42b']"
0ce1944c-74e3-4385-9c5b-d04ac67ca372,"['24a9387f-8577-4ef8-a925-b3fb89feb890', 'a89c4ac2-fc1b-4daa-b389-df6feafa8ff1', 'ef8b951e-d2d5-422e-8cef-b629f807e105', '1d87ffda-c8fb-437d-984d-3ba1df1bbae0', '752992e7-e04a-4213-adea-bfc1d8eccb88', '01f946e3-ef44-4acf-b7f4-2f5fb76a668e', '5feda60e-301e-404a-af3b-6d50d970c805', '9651d168-f689-4628-9439-3f5a98c618c4', '4e0847d8-9643-4834-9499-40d1632391be', '8594f178-8885-4754-8863-0a3a80aca3e8', '19ef8d7d-9ed9-442b-9809-688fbd218080']"
d234b24e-1b2b-41bf-a482-95c1bd6e7c92,"['bdb3936d-e86f-4c62-a6b8-1f14aa18a645', 'a1443b43-ee9a-403f-bba4-3257f2bb1ce9', 'f0ca2962-356b-492e-a424-4f494de0dd96', 'bd8cd92c-dbef-4bdc-9562-a45408afa831', 'fb3745b6-6a15-4592-8dca-2be1b702166d', '04634513-5352-4b85-a9cb-330acd55f727', '8eae95b2-0f4c-4510-b16d-76484154985b', '37047dfe-f6bb-4d80-8cdc-a2f0a3988009', '54db5cf2-5029-4762-9611-ad68df3dae45', 'b501a1ba-a7f9-4620-8c43-9c6b91fca1ab', '8b0b127a-baff-4ce9-9537-0894c3b62700']"
3b6c592c-ede9-4436-98fe-d41a6de1ba4a,"['1138f192-446c-4a70-b0a4-7c7233c7fc9f', '6b446e37-c61f-4539-bb55-f03bb5b0f054', 'c26214b1-031d-423f-a8a6-561c3de08844', '7b7ce763-36f7-4d91-87e8-b97546503f25', 'a57d7b1d-4874-46fb-90e3-dd467b2c5f65', 'bfa3971b-a6d4-4d6c-bfa5-ce4a23a5f098', '48ae5da3-1fa6-4db6-8dc1-7a9196c00498', 'c3bd248f-feb8-49b9-a176-efad19b5bba0', '6b0df09b-924b-4d25-8b64-a19e67d5c278', '1c0e4e82-03dc-4ba0-ae60-8334a2cd0608', '77cc3bb3-27a9-4c69-90c3-971124b4cd61']"
7f1e326b-0ab3-4863-adeb-74f7764cc077,"['21f27121-8591-4001-8e16-daeab8c4602c', '3264e74d-18dd-4a0b-ab26-904f8c4dff5b', '1962bc31-c88c-4de7-bdd5-cedca117cd10', 'b7dda1c2-db65-4a13-9e8c-91b900ce73f2', '525210fb-8174-4560-9179-42e359186210', '0c582346-2849-4121-91eb-bd5d92e13109', '88211fa2-6501-4071-a133-f0287caa89d0', 'bab46dfd-f1f7-4928-8072-19e8b7c595c9', 'e730f403-54d7-44d7-98ab-2fb4b8e8a606', '9a6c3c35-e455-47cc-be97-440ebbf1b0e5', '0ffaaf2f-276d-4d45-ac88-89ad62dfbf76']"
3cd51566-9d84-485c-815f-9e7f578603a8,"['2bb16b61-4c62-4857-81d4-85f06da3c932', 'cf988649-fb7e-4698-b27a-cb4b855f847c', '539f0b24-1f2e-4340-8225-33ba98e5eed1', '78f65e1b-6c7f-4489-ad1e-daf6f64450fa', '8024d32d-f9f4-45ca-9076-513d40a5d7c6', 'ec8d310d-0b4d-4301-9709-b1697a9f2901', '348a6f13-01c0-4b00-8e1d-aea860a3be5f', 'e8d4d0ca-073f-4ac6-8b4d-56578aca1014', '365a30eb-68ca-4b85-b1fe-24ed668288e5', '357ae896-0a52-4a88-9c7d-a41fdac089d9', '012688ac-a4ba-4f8a-93a8-1e16717fa64f']"
ec82b013-f24a-4a2f-9576-41b44722f553,"['618fc9fb-108e-4a5f-a73b-87a4cb071d03', 'b7a29ba5-87c6-4d94-8466-1b2cc44efccb', '88cdc1b5-9278-4857-9c5a-1aaf75db319e', 'b6c96115-839c-4ae9-9872-c2c7f3c0158e', '7f4b7464-1a2b-495b-ae20-eefa98aff54d', '213e56dc-94e7-4373-ad01-f4cb35df1ec8', 'db00d160-45dd-4180-9d31-ab23160e2e5d', '3826bafe-a9fd-4f70-8437-b44c84835790', '5c614c15-449d-4458-a59d-e980f2b6d86f', 'fc3f6ec7-ed92-4513-a258-cfbf9f784021', '9b21a596-d24a-4e0e-a66b-76915f1dabf3']"
7fd7070c-5613-486d-a648-987cedb390e5,"['908ffa86-06af-4635-8c0c-156ea5c604d1', 'c55c2883-8bbf-4c39-a790-127481c0e018', '4fd91f5e-8177-47c7-b218-2fb6c7b4f380', 'c3757c95-d01f-43b3-b670-b16d39c87fb2', 'bfa534ab-3e58-4216-96f0-8380963c6ba2', '2b13f3d3-9672-4ba5-8ebf-3e3f27845499', '7db0efb1-4748-4eb5-9da2-8aad1afc0ee9', 'a805b8fe-cebe-41e3-95a6-693ae9e2113d', 'be38386c-d74f-45da-8407-4e4c65228711', 'cd3a673f-bb49-4bef-93a0-6df2caf5c792', 'f00b3916-9ef5-4b6a-9af0-72c8606e0741']"
0d28aca1-2074-4faa-bc74-3f21c88e1719,"['9b140550-aad3-49e1-b96e-66b37d69d04f', '1623c5bf-84b3-46d8-af04-aa58e8ed1e1d', '77cec8cc-133a-471a-af67-fb274bdf1bda', 'c2e5f5f3-e57e-425a-83c3-71590d69a1ce', '2e8e61f0-1d34-4fd5-a130-b49db949d355', 'b89b0f40-cf82-433d-aaa6-c32da9800a17', '93235553-d9d3-4e6f-958e-d6939c6efe07', '8c3dd842-d43a-4efd-94b8-a47929f6807b', '6367e354-4e57-4ce3-8f24-9fd4b468cca0', 'f9c907f6-3f54-4e28-a13b-a62620d85d26', '61a883ec-afbd-4a80-8d56-6f255b6c693b']"
26db6d49-09c9-4a7f-a00c-750dd9f0d516,"['63c1f51b-9ada-45dd-b95c-4be657e6ffd5', 'e089e823-fdf6-4bd5-8caa-e8b2614cb971', '3128e759-22ca-4bae-97f1-eabda5fe244e', 'bc404e62-9022-4e99-9b8c-f4d776ab7ccc', '6b4b9a61-2383-46de-aece-c285c5775025', '8bee3181-e255-41ed-9adb-594155a86333', '3719d228-8965-4b99-99ea-153b9a6f148a', '28b28c51-3ebd-4b26-9fd0-5542454c265c', '7bf504b2-c855-4be0-bd24-d5dc4e61ffb2', 'f5c864ae-1ba3-4252-b578-6d0c980acbec', '19dc2c49-863e-418d-8f12-d0914e686545']"
7d5f1f33-b4ce-474c-bcf7-ceb25b249085,"['5eb5ad8a-03f9-4884-a206-15bd804bf361', '9678a80b-6935-431f-9761-b2be45ea4d43', 'bcda11e8-e445-4110-a9ae-4ecc6578e383', '514321ef-16a0-4b40-b195-39de924d8c72', 'ce0d0032-73d6-4dad-a20d-8f6c1467e987', '67476281-721c-45b2-8207-e250faf036e7', 'db850a4a-87bb-4c80-9ede-d53cd93fedf5', '0a06bb9d-0662-4854-9a60-18a2c6196d14', '928b4bad-ed27-400d-9fe6-43513af99217', '230f143b-e892-4d4c-9377-b426b3fdcd74', '14e4f6ea-ce07-41cb-bddd-340d96ead786']"
6229c982-4fce-41c3-a23d-f66223567ce7,"['8bee3181-e255-41ed-9adb-594155a86333', 'c73bca24-c9e3-486d-83f5-4a761c32403f', 'c01af8c1-3e1c-4473-9472-045b0d9cae24', '8594f40c-254b-438f-9970-d1dfa8a5f2fd', '6059783e-48b1-49f8-ad7c-ddeeda698184', 'e0616754-a66b-4588-ba89-674abdb979ed', 'b2654d63-4c4c-4583-9590-836ce84fd1d4', 'b105b1e3-490d-47f5-8865-5395d3a232fd', '359e794e-f9db-4677-8076-8e92a3514ece', 'dbefc03b-da24-48b1-bd4d-55883c212736', '26db6d49-09c9-4a7f-a00c-750dd9f0d516']"
d6a89aff-46c4-4167-9934-13fa1834e7df,"['dfc97571-63b1-4159-aa1d-bd699aa8237c', 'dbf5d00e-f451-4524-8b47-04e46b982b90', '9ad4afb0-0a75-4f48-bdfc-61b3b965b807', '5b525937-08b1-4444-ae3a-53e5462ef548', '7ea08068-f701-4b46-89c7-70854f5155d4', '6e92cf76-574d-4eda-bda4-0dbf5a2bc4a8', '0d19863c-2245-44f4-9834-2fd0b17dd335', '3ff551cd-bec2-4919-bf6f-a740e8810c95', '3b741262-be91-4bc0-b3b6-3dfb0ec92536', 'ae29b9e8-9d8c-4aed-af79-8f1a25d77872', '076df977-bf0d-4a5f-a8a4-1aeef140a325']"
f9c907f6-3f54-4e28-a13b-a62620d85d26,"['655ed184-a074-4bf8-8734-ae994f17a10b', '1623c5bf-84b3-46d8-af04-aa58e8ed1e1d', '0a5c4333-670e-4669-8b7d-b2bd0c206b45', 'c8f7632a-a64b-40b0-97b3-7c8621ca1de7', 'd6309f4d-2794-4dc8-99f5-95a2c2d63b2e', 'c91e6f39-d49f-4270-814d-9a1395a7a10a', '00b0d1be-3a47-4346-b412-3d02836d51b4', '0d28aca1-2074-4faa-bc74-3f21c88e1719', '9be3bbc7-ca54-4dd0-9575-089b77f3d581', 'c4943a34-2909-4c6a-8b4e-3107b3e9ddc0', '28e46a43-a849-4b21-a873-08af44d6e5f1']"
b1ef8c90-60ae-4b08-9148-adb0f5f5304a,"['fdf36ea6-fee7-4c99-955e-701e129bb59d', 'a42597da-a7b4-40f3-9edc-6e2b2e4d6f4c', '656379c1-fc57-4b93-94a6-3edef3d515c1', 'b39d95c3-e7c8-49cf-b11f-d72a461b2c1d', '91ff2b31-0df3-41ee-809f-234f4c595f6a', '63fddf50-ca71-4fee-bbed-4fb3eeda03e0', 'c07f811a-6a79-4473-be47-2e78650d919b', '84eb8c5f-96bd-4552-b6d7-a7010926f055', '969d1edc-2416-437c-b1b9-bbba931eda51', '1fb7fa86-48e0-4184-bccd-bc3801f7bed8', '848da467-3632-4cb8-9133-b5b15a30c239']"
55be38c2-9132-4dde-91ef-74cad596e9a8,"['95d146e5-ad06-46a1-9363-02a553b9c7fe', '6e1ca1b2-1484-4fe0-9b67-c0bef25a5579', '08659337-e017-4033-815a-8340e53d74c3', 'b6a75925-ba74-4745-be08-360fdfd0405a', '07446c53-d045-4528-8359-956e3652787e', 'e1c7f87d-052d-4c83-a29a-92a74b28c6b4', '4747a874-c665-4923-b70b-e42f8730865a', '8b80888e-d1f1-40be-b615-269a1deaebeb', 'e09ad9a7-a55a-4b79-864f-4c6cc121bf2b', '6b3fecf2-f7e9-408c-8751-7a3b8c92c414', '7cda6592-8e3b-439c-9664-f0bd94e6632b']"
0b286738-bea5-4b7a-a239-714acb604343,"['e9c5ab2e-6e8d-4318-93d0-81fe713acecf', '01035ec7-f98f-451c-b23d-494082178f9b', '8024d32d-f9f4-45ca-9076-513d40a5d7c6', '2af858f2-1b6f-4ee4-8837-ccf93faa657a', '2fde5a74-2859-475c-ad0c-99aa7649e2c7', 'b244466d-fc9a-40f4-bff9-5830063b719f', '012688ac-a4ba-4f8a-93a8-1e16717fa64f', '365a30eb-68ca-4b85-b1fe-24ed668288e5', 'b137622d-dac3-4513-a36c-04813c36a0f9', 'd129b112-9087-4517-ad54-f83962a0554d', 'e8d4d0ca-073f-4ac6-8b4d-56578aca1014']"
78cd8cf8-0d9b-4a61-8bf1-9ace7b6f97de,"['a2e054ad-2760-4d07-be28-7b5486804af1', 'c2e5f5f3-e57e-425a-83c3-71590d69a1ce', '2a3b9077-3350-40c5-88de-af43c4cf43cc', 'b89b0f40-cf82-433d-aaa6-c32da9800a17', '9b140550-aad3-49e1-b96e-66b37d69d04f', '0d28aca1-2074-4faa-bc74-3f21c88e1719', '0c6e6a7e-4725-4b40-ad41-9a5f38c82d11', '3294d7b6-c0b7-40f7-9cab-890b4a53127c', '6367e354-4e57-4ce3-8f24-9fd4b468cca0', '776a886e-1594-4eb4-8c82-5cccdf50ec0f', '7a393296-b5b0-4ac2-9788-eaf942e560f6']"
ec5cd7e6-a65f-44b8-ab87-9dd54f0d6a90,"['dc2fc78f-bfcb-44d1-bcbd-f030e6fa3742', 'a4e81521-e4e3-47cf-9cc3-eea8dc470a04', '718106b6-6f60-468e-bcd5-c1a93873b84a', 'b551a541-011c-4a40-a325-4ce35266c697', 'd8d80dd0-4c49-470e-bfe7-85442045e16b', '1a6d7fbe-4fdf-4e83-a9c5-fdb4527df4ba', '42e882d8-a4a2-404a-a47e-1ab3bb4d54fa', 'da6469cb-444a-4cbe-bc6c-fc13c8d3cef0', '19cb473a-ec60-45a8-b683-699b328879a0', 'd55aadf8-3d8f-44d0-86f4-064ebb943c35', 'f00023b1-d621-42b2-9805-516031a975dd']"
e23a2519-5d9c-424d-983e-2ee1ee4a1354,"['7e0e2af9-26d2-411e-9bad-bff25b79b148', '4d96a47d-5c05-45a7-89cf-af9b9e7e0438', '67a23fc7-1328-42e5-98b2-bf8b25febff2', '72427fcd-1a55-4ff0-b919-897b3595f2b6', '1c6110b7-0c2f-4eb9-a68b-1673eca4b25f', '8819a0f9-ceb8-4621-881c-d348b909a887', 'fc088e9d-27e2-4616-97f7-18056a6eacc1', '4bad7d44-2368-474d-a69c-2184396f5b5a', '0e93f79b-cfdb-44cb-885c-b3345420f72d', 'd2205a8a-22f7-44bd-a956-c9009837fa8f', '7e51b474-a7f3-41cf-9e6e-f042e455bf8e']"
eec30b4b-916f-4506-bde6-0dd104c8f6ac,"['3d32024a-42a6-4632-9b91-1a38313cb80a', 'cd3a673f-bb49-4bef-93a0-6df2caf5c792', '65f1bc78-f4c0-4060-9a37-6382481dd31d', '7db0efb1-4748-4eb5-9da2-8aad1afc0ee9', '0a06ea3a-e6a6-4203-9c3c-38f1b9c559ca', 'a805b8fe-cebe-41e3-95a6-693ae9e2113d', 'c55c2883-8bbf-4c39-a790-127481c0e018', 'be38386c-d74f-45da-8407-4e4c65228711', 'c4dec68c-f1ef-4763-aa8c-4b4deb34258c', 'e01fecc8-e0a8-44a4-9db6-95651d12831b', 'e37be87b-a7b3-4906-9d89-4a231abd1aa7']"
3a2e9d61-d036-43ed-ab28-8e4b094908ff,"['c1541115-3f8d-4146-a34a-97df72ad6b07', '02d7739c-7037-4a5f-844f-aafa91385efd', 'f232ba60-fb7f-4bd7-925f-9313375fa04a', 'a1d761f3-fc68-488b-b281-9834d8f20e08', '69d38aef-9ad6-4b8c-a3fb-c5a6fda7a49b', '1832f8cc-9ec7-4c95-b88d-72ddf049fa0f', 'b69549fd-7182-48a0-84ab-5f38d0e2a04d', 'fff1de80-faa4-455c-b5d2-b53abd8b14ec', '39ced28f-e9b5-4455-9598-b95dfaf9f55f', 'c521eb76-2cb1-4d62-9d8e-4d3312f61d29', '70d69491-8d1b-40f6-88a9-d0cc27c42559']"
c02d3234-745e-4ac9-8210-6a6a0e765e13,"['388e7ee8-4574-4e70-9fcd-1bdc2c1d4c7d', '4845766a-9050-4305-9010-d8da218d6320', '638e4537-2ca4-4220-9f1d-fcff6401751b', 'b50ea16c-2b30-4f92-9623-93cb8612f097', 'd47e3a3c-43f2-467b-8d28-8628c0f0f03d', '1400c511-f3e6-4ffe-afcb-83fe7e6430b0', '15df3683-4a5c-49d5-ae85-fe7e31bcf0e7', '17d47da3-0549-4c96-9385-b94a16d4e169', 'e6272ef9-d269-4ea0-aaf9-9b36c1428669', 'df016e23-61f2-49c7-8622-a4d9054bb9df', '0d0aaf9a-b807-49d5-9c15-84938f0e4afe']"
888f4dfc-83de-46f1-97c5-98e608dba2d0,"['6e2c5e25-04bc-4d0a-b49b-c373cce45c0f', '2489a51a-3e13-4a6c-af5f-8ef5610572cd', 'b704a5a0-3089-469f-90ab-7316973beadb', 'a072908c-23d4-4dd4-9ece-37ab3bce97ec', '9ed28c3c-0171-4871-85e8-fe62c3222c7c', '69d8e260-6bbd-4e39-8948-a901fe33d475', '6f55eeb6-4938-4fc2-9f30-9275a69854a8', 'e471618c-f35d-400d-912c-c217f4650a04', '5c69f949-582d-4e5f-900f-d79ff22efd03', '760623e5-1336-411c-80f9-886b48ac4c30', '9bb4319d-8891-4282-a1fd-f01f93a4c4a9']"
965ca4c5-20d7-44f7-a630-646c06928f21,"['3651febf-f8f6-4107-ab56-8f837e23c6ae', '9bbccb23-55e7-47f2-a018-8703e1a82883', '12980944-439e-4493-98c6-57fcf09d9fab', '9149396e-5737-4ae6-a29e-9129aafe9059', 'f12f17e4-00c5-4385-a1fa-f8fee9cd4e99', '0797fc64-6203-4398-a581-277a1c69426f', '3663a19d-fc81-48cb-b8bb-7622da7d2a04', '9e957476-1388-4872-b07f-65cd2805ce3e', 'b6b489cd-013f-4891-81fa-8376013eca98', '3aafb83e-9bc1-4cdf-b9b5-42b5a88c549a', 'd8b51a49-51e1-43d7-a0e9-9cf96589b1a7']"
